barkod,miktar,markalar,alerjenler,eser_miktarlar,icerik_sayisi,nutriscore_notu,nova_grubu,yesil_skor_notu,palmiye_yagi_icermez,vejetaryen,vegan_durumu,enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,lif_g,protein_g,tuz_g,alkol_yuzde,meyve_sebze_baklagil_yuzde,birim,kategori_listesi,etiketler_listesi
8076802085899,500.0,barilla,['Gluten'],"['Soybeans', 'it:moutarde']",2.0,A,1.0,A,True,True,yes,359.0,2.0,0.5,71.0,0.0,3.0,13.0,0.01,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Rigatoni']",['it:Végétarien']
20164027,240.0,baresa,[],[],4.0,A,1.0,A,True,True,yes,27.0,0.375,0.0,4.125,0.0,1.25,1.375,0.0875,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Tomatoes and their products', 'Tomatoes', 'Canned tomatoes', 'Peeled tomatoes', 'Pomodoro']","['Vegetarian', 'Vegan', 'Made in Italy', '1 of your 5 a day']"
20250300,1.0,protofanousi fruits s.a.,[],[],1.0,A,1.0,,True,True,yes,54.0,0.5,0.0,15.0,9.0,,1.1,0.0,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Fruits based foods', 'Fruits', 'Fresh fruits', 'Kiwis', 'Fresh kiwifruits', 'fr:Kiwis Hayward']",['Class II']
3560070326396,800.0,carrefour,[],[],3.0,A,3.0,A,True,True,yes,87.0,0.7,0.2,12.0,0.5,6.5,5.5,0.68,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Canned foods', 'Legumes', 'Canned plant-based foods', 'Canned legumes', 'Canned common beans', 'Canned flageolet beans']","['Distributor labels', 'Green Dot', 'Grown in France', 'Made in France', 'fr:Testé par le panel test Carrefour']"
3564700222454,8.0,délisse,['Milk'],[],7.0,A,3.0,B,True,True,no,39.0,0.1,0.0,4.4,4.4,0.6,4.8,0.2,,0.0,x,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Fresh foods', 'Yogurts', 'Plain fermented dairy desserts', 'Plain yogurts', 'Stirred yogurts', 'Plain stirred yogurts']","['Low or no fat', 'No fat', 'Nutriscore', 'Nutriscore Grade A', 'fr:Info-Tri Point Vert']"
3083680015370,58.0,bonduelle,[],[],3.0,A,3.0,A,True,True,yes,20.0,0.2,0.1,2.1,0.8,2.7,1.1,0.87,,,cl,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Legumes and their products', 'Vegetable-based foods and beverages', 'Canned foods', 'Legumes', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Green beans', 'Canned legumes', 'Canned green beans', 'Vegetables - Prepared/Processed (Shelf Stable)']","['Vegetarian', 'Vegan', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A']"
3276556422086,300.0,carrefour,['Gluten'],['Gluten'],16.0,A,4.0,A,True,True,yes,398.0,12.6,0.9,77.8,1.9,7.5,12.6,1.3,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Special breads', 'Baguettes', 'fr:Pains de tradition française', 'Breads with corn', 'French-bread-ball', 'French-bread-multigrain-from-bakery', 'fr:Pain-industriel', 'fr:Pain-supermarche', 'fr:farine française']",[]
3256222113302,530.0,u,[],[],6.0,A,3.0,A,True,True,maybe,50.0,0.5,0.1,7.6,3.0,3.3,2.6,0.5,,84.5598845598846,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Canned vegetables', 'Canned peas and carrots']","['fr:Fruits et Légumes de France', 'Green Dot', 'fr:Légumes de France', 'Triman']"
5000119001467,220.0,tesco,[],[],14.0,A,4.0,B,True,True,yes,85.0,0.6,0.1,14.1,4.7,3.7,4.4,0.5,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Canned foods', 'Legumes', 'Canned plant-based foods', 'Prepared vegetables', 'Baked beans in tomato sauce', 'Canned legumes', 'Canned common beans']","['Vegetarian', 'Vegan']"
1454437,12.0,sainsbury's,['Eggs'],[],1.0,A,1.0,B,True,True,no,143.0,9.6,2.7,0.5,0.0,0.0,14.1,0.3725,,0.0,,"['Farming products', 'Eggs', 'Chicken eggs', 'Free-range chicken eggs']",['RSPCA Assured']
3564700005811,1.0,marque repère,['Fish'],['Gluten'],1.0,A,1.0,,True,False,no,67.0,0.5,0.1,0.6,0.5,0.5,15.0,0.29,,,kg,"['Seafood', 'Fishes and their products', 'Fishes', 'Frozen foods', 'Lean fishes', 'Fish fillets', 'Frozen seafood', 'Frozen fishes', 'Pollocks', 'Pollock fillets']","['Sustainable', 'Fishing method', 'Sustainable fishery', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A', 'Sustainable Seafood MSC', 'Trawl fishing']"
20063757,1000.0,combino,['Gluten'],"['Eggs', 'Soybeans']",1.0,A,1.0,,True,True,yes,350.0,1.2,0.3,70.5,3.2,3.5,12.5,0.02,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Spaghetti', 'Durum wheat spaghetti', 'Whole-wheat-spaghetti']","['Vegetarian', 'Vegan', 'Made in Italy']"
3019081236175,80.0,petit navire,['Fish'],[],7.0,A,4.0,E,True,False,no,138.0,7.2,0.7,3.8,2.4,,14.0,1.0,,,g,"['Seafood', 'Fishes and their products', 'Canned foods', 'Fishes', 'Fatty fishes', 'Frozen foods', 'Meals', 'Canned fishes', 'Tunas', 'Canned tunas', 'Meals with fish', 'Tuna chunks', 'Tuna flakes in tomato sauce']","['Green Dot', 'Made in France']"
3248830723455,600.0,marie,"['Gluten', 'Milk']","['Celery', 'Crustaceans', 'Eggs', 'Fish', 'Molluscs', 'Mustard', 'Sesame seeds', 'Soybeans']",31.0,A,3.0,,True,False,no,109.0,7.3,2.0,5.4,2.7,1.9,4.5,0.67,,,g,"['Meats and their products', 'Frozen foods', 'Meals', 'Meals with meat', 'Beef dishes', 'Frozen ready-made meals', 'Moussaka']","['French meat', 'No preservatives', 'French beef', 'Green Dot', 'No additives', 'No colorings', 'No palm oil', 'Nutriscore', 'Nutriscore Grade B', 'Triman']"
3329487101756,175.0,markal,['Soybeans'],"['Gluten', 'Nuts', 'Sesame seeds']",1.0,A,1.0,A,True,True,yes,352.0,7.5,1.2,14.0,7.7,14.0,50.0,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Meat alternatives', 'Meat analogues', 'Textured vegetable protein', 'fr:Protéines de soja']","['Organic', 'EU Organic', 'FR-BIO-01', 'AB Agriculture Biologique']"
5018297008055,5.0,new york bakery co.,['Gluten'],['Sesame seeds'],22.0,A,4.0,A,True,True,yes,246.0,1.66666666666667,0.111111111111111,46.7777777777778,7.44444444444444,4.11111111111111,9.0,0.0014722222222222,,5.6006625,x,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Special breads', 'Bagel breads']","['Low or no fat', 'Low fat', 'Vegetarian', 'No artificial flavors', 'Vegan', 'No artificial colors', 'No artificial colours or flavours']"
5400111525297,300.0,delhaize,"['Gluten', 'fr:son']","['Milk', 'Nuts', 'Soybeans']",29.0,A,4.0,B,True,True,yes,390.0,11.3,2.0,52.5,4.3,20.7,10.6,0.23,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Cereals with fruits', 'Mueslis', 'Mueslis with fruits']","['Low or no sugar', 'Low sugar', 'Reduced sugar', 'Source of fibre', 'Green Dot', 'High fibres', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'With sweeteners']"
8002270018213,1.0,nestlé,[],[],1.0,A,,,False,True,yes,,,,,,,,0.008325,,,l,"['Beverages and beverages preparations', 'Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Mineral waters', 'Carbonated waters', 'Natural mineral waters', 'Carbonated natural mineral waters']",[]
8005709104839,500.0,armando,['Gluten'],"['Eggs', 'Soybeans']",1.0,A,1.0,,True,True,yes,354.0,1.3,0.3,70.2,3.2,2.7,14.0,0.005,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Tortiglioni']","['Green Dot', 'Made in Italy']"
3111900410053,1.2,favrichon,"['Gluten', 'Nuts']","['Gluten', 'Milk', 'Nuts', 'Sesame seeds', 'Soybeans']",12.0,A,3.0,A,False,True,yes,376.0,7.4,1.1,62.0,13.0,11.0,9.5,0.01,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Cereals with fruits', 'Mueslis', 'Mueslis with fruits']","['Organic', 'EU Organic', 'No added sugar', 'AB Agriculture Biologique']"
20290931,240.0,lidl,['Gluten'],"['Eggs', 'Milk']",14.0,A,4.0,E,True,False,no,127.0,1.1,0.8,6.8,1.6,0.3,22.0,0.81,,,g,"['Meats and their products', 'Meat preparations', 'Meats', 'Poultries', 'Turkey and its products', 'Breaded products', 'Cooked poultries', 'Turkeys', 'Breaded meat cutlets', 'Turkey cutlets', 'Turkey preparations', 'Breaded turkey', 'Breaded turkey cutlets']","['French meat', 'French poultry']"
3560070328918,1.0,carrefour,['Gluten'],"['Eggs', 'Mustard', 'Soybeans']",1.0,A,1.0,B,True,True,yes,355.0,1.9,0.3,70.0,0.0,3.0,13.0,0.02,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Dry durum wheat pasta', 'fr:Coquillettes', 'fr:Coquillettes de blé dur']","['Distributor labels', 'Green Dot', 'Made in Spain', 'Nutriscore', 'Nutriscore Grade A', 'fr:Testé par le panel test Carrefour', 'Triman']"
3564700000564,230.0,marque repère,[],[],7.0,A,3.0,A,True,True,yes,18.0,0.5,0.1,0.9,0.5,2.1,1.7,0.45,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Fresh foods', 'Mushrooms and their products', 'Fresh plant-based foods', 'Mushrooms', 'Canned mushrooms', 'Champignon mushrooms', 'Canned champignon mushrooms', 'Canned whole champignon mushrooms', 'Whole champignon mushrooms']","['fr:Fruits et Légumes de France', 'fr:Origine-val-de-loire']"
3270160680528,600.0,picard,[],"['Celery', 'Milk']",2.0,A,3.0,A,True,True,yes,42.0,0.5,0.1,7.7,4.7,1.8,1.2,0.02,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Meals', 'Vegetables based foods', 'Frozen foods', 'Pumpkin and Squash plant products', 'Prepared vegetables', 'Purées', 'Mashed vegetables', 'Pumpkins and their products', 'Frozen mashed vegetables', 'Mashed pumpkins', 'Mashed vegetables mix']","['Low or no salt', 'fr:Fruits et Légumes de France', 'Grown in France', 'No added salt', 'Nutriscore', 'Nutriscore Grade A', 'Packaged in France', 'Transformed in France', 'Triman']"
3245412730764,800.0,carrefour,[],[],3.0,A,3.0,A,True,,maybe,82.0,0.5,0.2,19.0,16.0,1.3,0.5,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Desserts', 'Fruits based foods', 'Fresh foods', 'Compotes', 'Apple compotes']","['Distributor labels', 'No preservatives', 'Carrefour Quality', 'Green Dot', 'Made in France', 'No added sugar', 'No colorings', 'Nutriscore', 'Nutriscore Grade A', 'Triman', 'fr:Eco-emballages']"
3270160751846,450.0,picard,[],[],10.0,A,3.0,B,True,True,yes,53.0,3.3,0.4,3.4,3.3,2.7,1.1,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Frozen foods', 'Vegetables', 'Frozen plant-based foods', 'Frozen vegetables', 'Frozen plant-based foods mixes', 'Mixed vegetables', 'Frozen mixed vegetables']","['Green Dot', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
3564700407646,250.0,marque repère,['Fish'],[],1.0,A,1.0,D,True,False,no,206.0,14.0,1.7,0.0,0.0,0.0,20.0,0.2,,,g,"['Seafood', 'Fishes and their products', 'Fishes', 'Fatty fishes', 'Frozen foods', 'Frozen seafood', 'Frozen fishes', 'Salmons', 'Salmon steaks']",[]
3560070486274,750.0,carrefour,[],[],22.0,A,4.0,B,True,,maybe,35.0,1.2,0.2,4.5,3.6,1.2,0.9,0.8,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Canned foods', 'Meals', 'Prepared vegetables', 'Canned meals', 'Ratatouille']","['Green Dot', 'Made in Spain', 'Nutriscore', 'Nutriscore Grade A', 'Triman', 'fr:Eco-Emballages', 'fr:Qualité contrôlée']"
3664320011596,1.15,quézac,[],[],,A,1.0,,,,,,,,,,,,0.0,,,l,"['Beverages and beverages preparations', 'Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Mineral waters', 'Carbonated waters', 'Natural mineral waters', 'Carbonated mineral waters', 'Carbonated natural mineral waters']",['Triman']
5024121802126,,organix,[],[],5.0,A,1.0,,True,True,yes,384.0,0.9,0.1,87.1,9.6,0.5,6.5,0.06,,,,['Snacks'],"['No gluten', 'Organic', 'Soil Association Organic']"
3245390065926,400.0,carrefour,"['Eggs', 'Gluten']","['Nuts', 'Soybeans']",4.0,A,3.0,B,True,True,no,366.0,3.0,0.8,70.0,2.5,3.5,13.0,0.25,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Dry pastas', 'Egg pastas', 'Dry egg pastas', 'fr:Crozets', 'fr:Crozets de Savoie', 'fr:Crozets au sarrasin']","['Free range', 'Free range eggs', 'French eggs', 'Green Dot', 'Made in France', 'fr:Blé français', 'fr:Farine de sarrasin français', 'fr:Origine France']"
3256224061588,200.0,u,['Celery'],"['Milk', 'Mustard']",17.0,A,4.0,A,True,True,maybe,64.0,3.2,0.4,6.2,4.9,2.2,1.4,0.9,,94.2,g,"['Condiments', 'Sauces', 'Tomato sauces', 'Provençale sauces', 'Groceries']","['Cooked in France', 'Nutriscore', 'Nutriscore Grade C']"
3551610007882,,l assiette bleue,"['Fish', 'Gluten']","['Crustaceans', 'Eggs', 'Milk', 'Molluscs', 'Soybeans']",9.0,A,3.0,E,True,True,yes,197.0,8.1,1.0,18.0,2.4,,12.0,0.6,,,,"['Seafood', 'Fishes and their products', 'Fishes', 'Fish fillets', 'Fish preparations', 'Breaded products', 'Breaded fish']","['Sustainable', 'Organic', 'Sustainable fishery', 'EU Organic', 'FR-BIO-01', 'Nutriscore', 'Nutriscore Grade A', 'Sustainable Seafood MSC']"
3760020506360,680.0,jardin bio,[],[],5.0,A,1.0,A,False,True,yes,59.0,0.0,0.0,14.0,12.0,1.7,0.0,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Desserts', 'Fruits based foods', 'Compotes', 'Apple compotes', 'Mango applesauces']","['Fair trade', 'Organic', 'Certified by Ecocert', 'EU Organic', 'Non-EU Agriculture', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique']"
3600900021289,2.0,tipiak,['Gluten'],[],3.0,A,1.0,D,True,True,yes,355.0,3.6,0.5,65.0,2.8,5.9,13.0,0.0,,0.0,x,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Seeds', 'Cereals and their products', 'Cereal grains', 'Quinoa']","['Nutriscore', 'Nutriscore Grade A']"
3068320121581,,evian,[],[],,A,1.0,,,,,,,,,,,,,,,,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters']",[]
4056489290674,250.0,combino,[],['Soybeans'],1.0,A,1.0,,True,True,yes,339.0,1.9,0.6,54.0,3.3,8.7,22.0,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Pastas']","['Vegetarian', 'No gluten', 'Organic', 'EU Organic', 'Source of proteins', 'Vegan', 'EG-Öko-Verordnung', 'DE-ÖKO-006', 'EU Agriculture', 'European Vegetarian Union', 'European Vegetarian Union Vegan', 'High proteins', 'Nutriscore', 'Nutriscore Grade A']"
3276650122073,400.0,profruit,['Nuts'],[],1.0,A,1.0,D,True,True,yes,593.0,53.0,4.3,5.6,4.0,7.6,24.0,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Nuts and their products', 'Nuts', 'Almonds', 'Shelled nuts', 'Shelled almonds', 'Unsalted almonds']",[]
5391526414385,480.0,promise gluten free,['Eggs'],[],44.0,A,4.0,A,True,True,no,221.0,7.3,0.7,26.3,0.8,12.9,6.0,0.95,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Sliced breads', 'Multigrain sliced breads']","['No gluten', 'Source of fibre', 'High fibres', 'Without addition of dairy products']"
7290109357065,175.0,garden gourmet,"['Eggs', 'Gluten', 'Soybeans']","['Celery', 'Mustard', 'Sesame seeds']",24.0,A,4.0,,True,True,maybe,220.0,11.0,0.6,3.4,2.6,7.7,23.1,1.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Meat alternatives', 'Meat analogues', 'it:Vegano']","['Vegetarian', 'Source of fibre', 'Source of proteins', 'Vegan', 'European Vegetarian Union', 'European Vegetarian Union Vegetarian', 'High fibres', 'High proteins']"
8007735002806,500.0,cooperativa latteria vipiteno,['Milk'],[],5.0,A,1.0,A,True,True,no,41.0,0.1,0.0,5.6,4.6,,4.3,0.1,,,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts']",['No GMOs']
4000358091107,500.0,pema,"['Gluten', 'Lupin']","['Gluten', 'Lupin']",7.0,A,3.0,A,True,True,yes,178.0,1.2,0.1,32.0,1.6,9.4,4.6,1.0,,9.5,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Rye breads']",[]
20239763,1.0,bioorganic,[],[],1.0,A,1.0,,True,True,yes,37.0,0.26,0.06,6.6,4.86,2.17,0.8,0.1,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Vegetables', 'Fresh foods', 'Fresh plant-based foods', 'Carrots', 'Fresh vegetables', 'Fresh carrots']","['Organic', 'EU Organic', 'DE-ÖKO-001', 'FR-BIO-01', 'AB Agriculture Biologique']"
3335880006000,650.0,prosain,[],[],16.0,A,3.0,A,True,True,yes,92.0,7.2,1.0,5.3,5.2,,1.5,0.475,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Meals', 'Prepared vegetables', 'Ratatouille']","['Organic', 'EU Organic', 'EU Agriculture', 'FR-BIO-01', 'Green Dot', 'AB Agriculture Biologique', 'Triman']"
3596710274536,0.75,auchan,[],[],26.0,A,3.0,,True,True,yes,55.0,2.9,0.4,4.3,3.5,2.6,1.5,0.39,0.0,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Meals', 'Frozen foods', 'Prepared vegetables', 'Combination Meals', 'Pan-fried dishes', 'Frozen ready-made meals', 'Vegetable based frozen ready-made meals']","['No artificial flavors', 'No preservatives', 'No colorings', 'No flavors', 'Nutriscore', 'Nutriscore Grade A']"
8414493960024,1.5,monssalus,[],['No-contiene-nada'],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,,0.0,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters']",[]
4056489239017,80.0,lidl,"['Gluten', 'Soybeans']",[],35.0,A,4.0,,False,True,yes,263.0,8.78787878787879,0.909090909090909,30.3030303030303,1.81818181818182,9.09090909090909,12.1212121212121,0.96969696969697,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads']",[]
29173204,340.0,marks & spencers,['Peanuts'],[],1.0,A,1.0,C,True,True,yes,588.0,43.9,5.6,16.7,6.2,10.1,26.5,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Spreads', 'Plant-based spreads', 'Oilseed purees', 'Legume butters', 'Peanut butters']","['Vegetarian', 'Vegan', 'No palm oil']"
8000815303206,1.5,sanpellegrino,[],[],2.0,A,,,False,True,yes,,,,,,,,,,,l,"['Beverages', 'Waters', 'Spring waters', 'Mineral waters']",['es:Natural']
3523680439603,100.0,carrefour,"['Crustaceans', 'Sulphur dioxide and sulphites']",['Molluscs'],5.0,A,3.0,,True,True,yes,80.0,0.7,0.3,0.5,0.5,,18.0,1.2,,,g,"['Seafood', 'Frozen foods', 'Crustaceans', 'Shrimps', 'Prawns', 'fr:Crevettes décortiquées']","['No colorings', 'Triman']"
3250390024767,400.0,les mousquetaires,['Fish'],"['Celery', 'Crustaceans', 'Eggs', 'Gluten', 'Milk', 'Molluscs', 'Mustard', 'fr:aretes']",21.0,A,4.0,E,True,False,no,61.0,1.0,0.2,2.8,2.8,2.0,9.2,0.63,,,g,"['Seafood', 'Fishes and their products', 'Fishes', 'Meals', 'Frozen foods', 'Lean fishes', 'Fish preparations', 'Meals with fish', 'Combination Meals', 'Frozen ready-made meals', 'Meals with cooked white fish', 'Microwave meals', 'Pollocks', 'White fish with Provencal sauce', ""fr:Colin d'Alaska à la provençale"", 'fr:Colins préparés', 'fr:Plats préparés à réchauffer au bain-marie', 'fr:Poisson en sauce', 'fr:Poissons préparés']","['Sustainable', 'Sustainable fishery', 'Distributor labels', 'No preservatives', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A', 'Sustainable Seafood MSC', 'fr:100% filet', 'fr:Sélection Intermarché', 'fr:Eco-Emballages', 'fr:Qualité sans arêtes']"
3250391776030,400.0,intermarché,[],['fr:sucres-naturels'],3.0,A,1.0,A,True,True,yes,53.0,0.5,0.1,12.0,11.0,1.7,0.5,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Desserts', 'Fruits based foods', 'Compotes', 'Apple compotes', 'fr:Compotes sans sucres']","['Vegetarian', 'Organic', 'Distributor labels', 'EU Organic', 'No preservatives', 'Vegan', 'EU Agriculture', 'FR-BIO-01', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique', 'fr:Sélection Intermarché']"
